"","Power","SFT.R.sq","slope","truncated.R.sq","mean.k.","median.k.","max.k.","Density","Centralization","Heterogeneity"
"1",1,0.0148386535219926,8.5637674722835,0.992279931424841,9148.09337798195,9144.43435279159,9568.06694380696,0.503583253219308,0.0231212047610438,0.0136744534162292
"2",2,0.000143834571208319,0.390291695404892,0.985012795940971,4701.35986013034,4691.64762926147,5156.22882571873,0.258799948262157,0.0250423344434862,0.0281275668043093
"3",3,0.0310661913748647,-3.6136993614727,0.96111549728669,2464.22601582385,2453.20235851319,2886.05100027342,0.135650446758992,0.0232231326741325,0.0459603462884831
"4",4,0.209162605572999,-6.64469988034092,0.958547489900643,1316.8469335374,1307.96646653741,1684.59277793147,0.0724896473377411,0.0202458622641051,0.0686541042590752
"5",5,0.425380010113146,-7.14859929714784,0.973715976513602,717.289040053732,710.101200212333,1014.96786410771,0.0394852493699071,0.0163883958516727,0.09689700014816
"6",6,0.51827000489997,-6.30660069717768,0.981031975292933,398.219066126065,392.06261844014,636.380775457869,0.0219211200113435,0.0131117434424321,0.131020293072905
"7",7,0.604766614103501,-5.72913385136246,0.988804043080158,225.335681612033,220.129264657545,413.556961864896,0.012404254189807,0.0103623254300857,0.171282108218103
"8",8,0.6699209030855,-5.20782901370352,0.992499973556291,129.976431316069,125.636788979794,276.759192813935,0.00715492851018767,0.0080809711852144,0.218027436159723
"9",9,0.710176606135973,-4.86241912990062,0.992855729888033,76.4360303181653,72.8136457217797,190.37343444201,0.00420764231631428,0.00627270443918104,0.271791385660304
"10",10,0.766320163177256,-4.20079472807175,0.996204227399114,45.8372211349937,42.828024353047,134.368644596394,0.00252324238329812,0.00487400478555506,0.333378524940364
"11",11,0.818394534377515,-3.90693623104803,0.992924673557634,28.0361575102935,25.5743463243944,100.608060162685,0.00154333136135052,0.00399537008437253,0.403922348811095
"12",12,0.849933076313241,-3.99003539527066,0.990451001798989,17.4939393698482,15.4751676003982,82.2327317248266,0.00096300447923859,0.00356412640181704,0.484911775860242
"13",13,0.891930673515842,-3.75966775756713,0.990757052529164,11.1378050150911,9.49081069906988,68.7450579559019,0.000613112683864972,0.00317150696937131,0.578164016418545
"14",14,0.917196105767163,-3.53290594174113,0.989409388034181,7.23607798172913,5.89834672224626,58.4761399552599,0.000398330836823138,0.00282096794004466,0.68572613113899
"15",15,0.919710167685696,-3.36586767095418,0.977657174849482,4.79747052626564,3.7007222824869,50.4142617728195,0.000264090637799496,0.00251138466032131,0.809701829664736
"16",16,0.930955142362442,-3.14014748190893,0.98173273598174,3.2456151898435,2.34883407464103,43.923740560552,0.000178664273359215,0.0022394915835809,0.952021715943874
"17",17,0.935338127201287,-2.94453427147248,0.979227791953223,2.24014953498727,1.5103887768771,38.5905282151255,0.000123315508917058,0.00200123202267249,1.11419545788633
"18",18,0.919986400881817,-2.81152096410799,0.961919176237029,1.5769459961238,0.98148800420732,34.1353172767822,8.68075523573598e-05,0.00179246702726967,1.29709394572674
"19",19,0.494380278072482,-3.50873973887927,0.476961192190782,1.13168177943258,0.642329486579018,30.3633497782332,6.22966959943067e-05,0.00160931886267514,1.50080438815499
"20",20,0.490659592204581,-3.30273662307157,0.476897383238322,0.827469928115953,0.42438170465069,27.1346257493928,4.55504749595923e-05,0.00144831290805068,1.72458453298078
"21",21,0.48591190730714,-3.12997958473192,0.476516798692128,0.616031143744068,0.284154275920122,24.3457166039077,3.39112156635511e-05,0.00130641297711633,1.96692083156771
"22",22,0.482812183955468,-2.97995789197693,0.478418023504068,0.466589088672736,0.191136255199121,21.9183430224505,2.56847456056774e-05,0.00118100384297299,2.22567611570512
"23",23,0.481533195130137,-2.84908661040764,0.480497687349821,0.359230229069257,0.129590993808484,19.7919965046638,1.97748667328667e-05,0.00106985059226024,2.49829933562283
"24",24,0.477974052464077,-2.7289734900104,0.481973603052762,0.280878760765071,0.0885700952340016,17.9190410412131,1.54617835938055e-05,0.000971050549083094,2.78206448878333
"25",25,0.476275979737965,-2.62621310229564,0.484661631621648,0.222823528819937,0.0610691881565122,16.2613756020227,1.22659654750598e-05,0.000882985684650688,3.07430737420151
"26",26,0.476114166926905,-2.53939218832895,0.487717123779837,0.179178069156541,0.0421752269791063,14.7881041136156,9.86337493980737e-06,0.000804279121114082,3.37263526297373
"27",27,0.474548514289826,-2.4537476369699,0.4887995489724,0.145908946334314,0.0294208444212152,13.4738719071416,8.03197987087496e-06,0.000733757040301043,3.67509344246661
"28",28,0.472007546065237,-2.37700820213481,0.48941577655927,0.120214630601033,0.020555646423585,12.2976534633251,6.61756196196371e-06,0.000670416139557262,3.98028147599553
"29",29,0.47214388324741,-2.32031010905287,0.492184070198625,0.100123330371977,0.0144327036654204,11.2418525220274,5.51157824353061e-06,0.000613396230132502,4.28741922020709
"30",30,0.469101764577339,-2.25733131503926,0.487395611777117,0.084229294755532,0.0102254680985612,10.2916228359889,4.63664509278498e-06,0.000561957359577605,4.59636737459978
